Russian	Pronouncing	Farsi
друг	dust	دوﺳﺖ
подруга	dust	دوﺳﺖ
дружба	dusti	دوﺳﺘﯽ
дружить	dust budan	دوﺳﺖ ﺑﻮدن
приятель	rafiq	رﻓﯿﻖ
приятельница	rafiq	رﻓﯿﻖ
партнёр	šarik	ﺷﺮﯾﮏ
шеф	raʾis	رﺋﯿﺲ
начальник	raʾis	رﺋﯿﺲ
владелец	sāheb	ﺻﺎﺣﺐ
подчинённый(сущ.)	zirdast	زﯾﺮدﺳﺖ
коллега	hamkār	ﻫﻤﮑﺎر
знакомый(сущ.)	āšnā	آﺷﻨﺎ
попутчик	hamsafar	ﻫﻤﺴﻔﺮ
одноклассник	ham kelās	ﻫﻢ ﮐﻼس
сосед	hamsāye	ﻫﻤﺴﺎﯾﻪ
соседка	hamsāye	ﻫﻤﺴﺎﯾﻪ
соседи	hamsāye-hā	ﻫﻤﺴﺎﯾﻪ ﻫﺎ
