Russian	Pronouncing	Farsi
Кто?	če kas-i?	؟ﯽﺴﮐ ﻪﭼ
Что?	če čiz-i?	؟یﺰﯿﭼ ﻪﭼ
Где?	kojā?	؟ﺎﺠﮐ
Куда?	kojā?	؟ﺎﺠﮐ
Откуда?	az kojā?	؟ﺎﺠﮐ زا
Когда?	če vaqt?	؟ﺖﻗو ﻪﭼ
Зачем?	čerā?	؟اﺮﭼ
Почему?	čerā?	؟اﺮﭼ
Для чего?	barā-ye če?	؟ﻪﭼ یاﺮﺑ
Как?	četor?	؟رﻮﻄﭼ
Какой?	kodām?	؟ماﺪﮐ
Который?	kodām?	؟ماﺪﮐ
Кому?	barā-ye ki?	؟ﯽﮐ یاﺮﺑ
О ком?	dar bāre-ye ki?	؟ﯽﮐ هرﺎﺑرد
О чём?	darbāre-ye či?	؟ﯽﭼ هرﺎﺑرد
С кем?	bā ki?	؟ﯽﮐ ﺎﺑ
Сколько?	čeqadr?	؟رﺪﻘﭼ
Чей? Чья? Чьи?	māl-e ki?	؟ﯽﮐ لﺎﻣ
