Russian	Pronouncing	Farsi
кондитерские изделия	širini jāt	تﺎﺟ ﯽﻨﯾﺮﯿﺷ
хлеб	nān	نﺎﻧ
печенье	biskuit	ﺖﯿﯾﻮﮑﺴﯿﺑ
шоколад	šokolāt	تﻼﮑﺷ
шоколадный	šokolāti	ﯽﺗﻼﮑﺷ
конфета	āb nabāt	تﺎﺒﻧ بآ
пирожное	nān-e širini	ﯽﻨﯾﺮﯿﺷ نﺎﻧ
торт	širini	ﯽﻨﯾﺮﯿﺷ
пирог	keyk	ﮏﯿﮐ
начинка	čāšni	ﯽﻨﺷﺎﭼ
варенье	morabbā	ﺎﺑﺮﻣ
мармелад	mārmālād	دﻻﺎﻣرﺎﻣ
вафли	vāfel	ﻞﻓاو
мороженое	bastani	ﯽﻨﺘﺴﺑ
пудинг	puding	ﮓﻨﯾدﻮﭘ
