Russian	Pronouncing	Farsi
Сена	sen	ﺳﻦ
Луара	lavār	ﻟﻮآر
Темза	timz	ﺗﯿﻤﺰ
Рейн	rāyn	راﯾﻦ
Дунай	dānub	داﻧﻮب
Волга	volgā	وﻟﮕﺎ
Дон	don	دن
Лена	lenā	ﻟﻨﺎ
Хуанхэ	rud-e zard	رود زرد
Янцзы	yāng tese	ﯾﺎﻧﮓ ﺗﺴﻪ
Меконг	mekung	ﻣﮑﻮﻧﮓ
Ганг	gong	ﮔﻨﮓ
Нил	neyl	ﻧﯿﻞ
Конго	kongo	ﮐﻨﮕﻮ
Окаванго	okavango	اوﮐﺎواﻧﮕﻮ
Замбези	zāmbezi	زاﻣﺒﺰی
Лимпопо	rud-e limpupu	رود ﻟﯿﻤﭙﻮﭘﻮ
Миссисипи	mi si si pi	ﻣﯽ ﺳﯽ ﺳﯽ ﭘﯽ
