Russian	Pronouncing	Farsi
ложка	qāšoq	ﻖﺷﺎﻗ
нож	kārd	درﺎﮐ
вилка	čangāl	لﺎﮕﻨﭼ
чашка	fenjān	نﺎﺠﻨﻓ
тарелка	bošqāb	بﺎﻘﺸﺑ
блюдце	naʿlbeki	ﯽﮑﺒﻠﻌﻧ
салфетка	dastmāl	لﺎﻤﺘﺳد
зубочистка	xelāl-e dandān	ناﺪﻧد لﻼﺧ
